,position,title,place_id,data_id,data_cid,reviews_link,photos_link,gps_coordinates,place_id_search,rating,reviews,price,type,address,open_state,hours,operating_hours,phone,website,service_options,thumbnail,description,unclaimed_listing,user_review
19,20,Efessos Taverna,ChIJdWg0izXzT0YRnlqUoTrAP0M,0x464ff3358b346875:0x433fc03aa1945a9e,4845803082125433502,https://serpapi.com/search.json?data_id=0x464ff3358b346875%3A0x433fc03aa1945a9e&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3358b346875%3A0x433fc03aa1945a9e&engine=google_maps_photos&hl=sv,"{'latitude': 57.695524999999996, 'longitude': 11.9227218}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3358b346875%3A0x433fc03aa1945a9e%218m2%213d57.695524999999996%214d11.9227218&engine=google_maps&google_domain=google.se&hl=sv&start=60&type=place,4.5,748.0,$$,Grekisk restaurang,"Karl Johansgatan 60, 414 55 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '16–23', 'fredag': '16–00', 'lördag': '14–00', 'söndag': '14–22', 'måndag': '16–23', 'tisdag': '16–23', 'onsdag': '16–23'}",+46 31 12 99 78,http://www.efessos.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipMKI2Stiz9C285mx6kzYg2gjZaf7pj2JMPPpNzD=w137-h92-k-no,,,
0,1,Tien Tsin,ChIJz-A42XDzT0YRrMXgzZYP-QQ,0x464ff370d938e0cf:0x4f90f96cde0c5ac,358334785726236076,https://serpapi.com/search.json?data_id=0x464ff370d938e0cf%3A0x4f90f96cde0c5ac&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff370d938e0cf%3A0x4f90f96cde0c5ac&engine=google_maps_photos&hl=sv,"{'latitude': 57.6994184, 'longitude': 11.9787006}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff370d938e0cf%3A0x4f90f96cde0c5ac%218m2%213d57.6994184%214d11.9787006&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,4.4,585.0,$$,Kinesisk restaurang,"Engelbrektsgatan 34B, 411 37 Göteborg, Sverige",Stänger snart ⋅ 22 ⋅ Öppnar kl. 11 på fre,Stänger snart ⋅ 22 ⋅ Öppnar kl. 11 på fre,"{'torsdag': '11–14', 'fredag': '11–14', 'lördag': '13–23', 'söndag': '13–22', 'måndag': 'Stängt', 'tisdag': '11–14', 'onsdag': '11–14'}",+46 31 18 18 83,http://www.tientsin.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipOe-fyQ7YqEvf7-s8dJ7OLYYbEmTGHWvpDri_-n=w80-h106-k-no,,,
1,2,Yokohama,ChIJuU0YJELzT0YR-ZNSMIEmccc,0x464ff34224184db9:0xc7712681305293f9,14371310222219318265,https://serpapi.com/search.json?data_id=0x464ff34224184db9%3A0xc7712681305293f9&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff34224184db9%3A0xc7712681305293f9&engine=google_maps_photos&hl=sv,"{'latitude': 57.699436399999996, 'longitude': 11.9505415}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff34224184db9%3A0xc7712681305293f9%218m2%213d57.699436399999996%214d11.9505415&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,4.1,169.0,$$,Japansk restaurang,"Andra Långgatan 7, 413 03 Göteborg, Sverige",Stänger snart ⋅ 22 ⋅ Öppnar kl. 11 på fre,Stänger snart ⋅ 22 ⋅ Öppnar kl. 11 på fre,"{'torsdag': '11–22', 'fredag': '11–23', 'lördag': '14–23', 'söndag': '15–22', 'måndag': '11–22', 'tisdag': '11–22', 'onsdag': '11–22'}",+46 31 12 91 40,https://restaurangyokohama.wixsite.com/site,"{'servering': True, 'avhämtning': True}",https://lh5.googleusercontent.com/p/AF1QipN9g7BreytW5naHpcwFsPZAF17ucbCoISEZzz8o=w122-h92-k-no,,True,
2,3,Bollywood Masala,ChIJq6rmKUbzT0YRi3E9rrKGoMA,0x464ff34629e6aaab:0xc0a086b2ae3d718b,13880242153541431691,https://serpapi.com/search.json?data_id=0x464ff34629e6aaab%3A0xc0a086b2ae3d718b&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff34629e6aaab%3A0xc0a086b2ae3d718b&engine=google_maps_photos&hl=sv,"{'latitude': 57.697868199999995, 'longitude': 11.9351478}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff34629e6aaab%3A0xc0a086b2ae3d718b%218m2%213d57.697868199999995%214d11.9351478&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,3.4,108.0,$$,Indisk restaurang,"Bangatan 8, 414 63 Göteborg, Sverige",Stänger snart ⋅ 22 ⋅ Öppnar kl. 12 på fre,Stänger snart ⋅ 22 ⋅ Öppnar kl. 12 på fre,"{'torsdag': '12–22', 'fredag': '12–23', 'lördag': '12–23', 'söndag': '12–22', 'måndag': '12–22', 'tisdag': '12–22', 'onsdag': '12–22'}",+46 31 12 30 55,https://www.foodora.se/restaurant/v5ym/goteborg-bollywood-masala,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipNj9k5n5AZ9HOM_idkqjgpja_T7SsaqP3XJ03Zp=w80-h106-k-no,,True,
3,4,Angelini Göteborg,ChIJa16ogjjzT0YRA9Qs0LdsBDc,0x464ff33882a85e6b:0x37046cb7d02cd403,3964413108720292867,https://serpapi.com/search.json?data_id=0x464ff33882a85e6b%3A0x37046cb7d02cd403&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff33882a85e6b%3A0x37046cb7d02cd403&engine=google_maps_photos&hl=sv,"{'latitude': 57.7080651, 'longitude': 11.971185199999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff33882a85e6b%3A0x37046cb7d02cd403%218m2%213d57.7080651%214d11.971185199999999&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,3.8,48.0,,Italiensk restaurang,"Nils Ericsonsgatan 23, 411 03 Göteborg, Sverige",,,,+46 31 61 71 10,https://ligula.se/angelini-goteborg/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipOMVPT4YfpAh1YdpIHI7SROIpeel1G7wzmEHzH7=w138-h92-k-no,,,
4,5,Emona Göteborg,ChIJKUQBpjnzT0YRtkH-EScDos0,0x464ff339a6014429:0xcda2032711fe41b6,14817409190342836662,https://serpapi.com/search.json?data_id=0x464ff339a6014429%3A0xcda2032711fe41b6&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff339a6014429%3A0xcda2032711fe41b6&engine=google_maps_photos&hl=sv,"{'latitude': 57.691058899999994, 'longitude': 11.9358154}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff339a6014429%3A0xcda2032711fe41b6%218m2%213d57.691058899999994%214d11.9358154&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,4.3,180.0,$,Pizzeria,"Ekedalsgatan 8D, 414 66 Göteborg, Sverige",Stänger snart ⋅ 22 ⋅ Öppnar kl. 15 på fre,Stänger snart ⋅ 22 ⋅ Öppnar kl. 15 på fre,"{'torsdag': '15–22', 'fredag': '15–22', 'lördag': '13–22', 'söndag': '13–22', 'måndag': '15–22', 'tisdag': '15–22', 'onsdag': '15–22'}",+46 31 24 02 42,http://www.emonarestaurang.se/,"{'servering': True, 'avhämtning': True}",https://lh5.googleusercontent.com/p/AF1QipNY4B2UXZ3c5on_77BhPPLjkFxsjeFfAmA9fi0C=w80-h106-k-no,,,
5,6,La Cantina Pizzeria,ChIJ07AW63z0T0YR_qB_Ixs2XHA,0x464ff47ceb16b0d3:0x705c361b237fa0fe,8096405720292892926,https://serpapi.com/search.json?data_id=0x464ff47ceb16b0d3%3A0x705c361b237fa0fe&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff47ceb16b0d3%3A0x705c361b237fa0fe&engine=google_maps_photos&hl=sv,"{'latitude': 57.720805, 'longitude': 12.005697699999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff47ceb16b0d3%3A0x705c361b237fa0fe%218m2%213d57.720805%214d12.005697699999999&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,3.3,98.0,$$,Pizzeria,"Ånäsvägen 48, 416 68 Göteborg, Sverige",Öppet ⋅ Stänger 03,Öppet ⋅ Stänger 03,"{'torsdag': '11–03', 'fredag': '11–03', 'lördag': '11–03', 'söndag': '11–03', 'måndag': '11–03', 'tisdag': '11–03', 'onsdag': '11–03'}",+46 31 19 00 12,https://www.purspot.com/shop/dcf458a8-4ce3-4bc7-887a-0cdc246d2a49,"{'servering': True, 'hämtning_utanför': True, 'kontaktfri_leverans': True}",https://lh5.googleusercontent.com/p/AF1QipMaahwX0AnmGDZ7W0HgwChXX7UIpfsx-om74YhT=w163-h92-k-no,,,
6,7,Monaco,ChIJ1dIDL37zT0YRyHLxkWmwcPA,0x464ff37e2f03d2d5:0xf070b06991f172c8,17325541733960872648,https://serpapi.com/search.json?data_id=0x464ff37e2f03d2d5%3A0xf070b06991f172c8&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff37e2f03d2d5%3A0xf070b06991f172c8&engine=google_maps_photos&hl=sv,"{'latitude': 57.7117824, 'longitude': 11.989368899999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff37e2f03d2d5%3A0xf070b06991f172c8%218m2%213d57.7117824%214d11.989368899999999&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,4.6,658.0,$,Pizzeria,"Friggagatan 25A, 416 64 Göteborg, Sverige",Stänger snart ⋅ 22 ⋅ Öppnar kl. 11 på fre,Stänger snart ⋅ 22 ⋅ Öppnar kl. 11 på fre,"{'torsdag': '11–22', 'fredag': '11–23', 'lördag': '11–23', 'söndag': '11–22', 'måndag': '11–22', 'tisdag': '11–22', 'onsdag': '11–22'}",+46 31 15 25 00,http://www.monaco-restaurang.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipOupkQh29oM4xP8TUDyM2o0RuMnZXrA2SCjSQhM=w80-h106-k-no,,,
7,8,Källarkrogen,ChIJLTiyEWXzT0YRq0mEHSUpJFM,0x464ff36511b2382d:0x532429251d8449ab,5990958643695339947,https://serpapi.com/search.json?data_id=0x464ff36511b2382d%3A0x532429251d8449ab&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff36511b2382d%3A0x532429251d8449ab&engine=google_maps_photos&hl=sv,"{'latitude': 57.7047543, 'longitude': 11.970840299999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff36511b2382d%3A0x532429251d8449ab%218m2%213d57.7047543%214d11.970840299999999&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,3.8,916.0,$$,Svensk restaurang,"Östra Larmgatan 20, 411 07 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11:30,Stängt ⋅ Öppnar fre kl. 11:30,"{'torsdag': '11:30–21', 'fredag': '11:30–22', 'lördag': '12–22', 'söndag': '12–20', 'måndag': '11:30–15', 'tisdag': '11:30–21', 'onsdag': '11:30–21'}",+46 31 711 85 40,https://www.kallarkrogen.net/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipNk5PskQKcyVB_5sb59upO4pgPbDb6Ytc7Vkgzg=w114-h92-k-no,,True,
8,9,KFC | Göteborg,ChIJLcFeGWXzT0YRIUeg5Iw82EI,0x464ff365195ec12d:0x42d83c8ce4a04721,4816666377301542689,https://serpapi.com/search.json?data_id=0x464ff365195ec12d%3A0x42d83c8ce4a04721&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff365195ec12d%3A0x42d83c8ce4a04721&engine=google_maps_photos&hl=sv,"{'latitude': 57.705206, 'longitude': 11.9713432}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff365195ec12d%3A0x42d83c8ce4a04721%218m2%213d57.705206%214d11.9713432&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,3.1,2670.0,$$,Snabbmat,"Östra Larmgatan 16, 411 07 Göteborg, Sverige",Öppet ⋅ Stänger 01,Öppet ⋅ Stänger 01,"{'torsdag': '10–01', 'fredag': '10–04', 'lördag': '10–04', 'söndag': '10–01', 'måndag': '10–01', 'tisdag': '10–01', 'onsdag': '10–01'}",+46 31 303 04 23,https://kfc.nu/hitta-oss/kfc-goteborg/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipOz2Thdm41Od68DSYOiO7GinBVv6VA7lZzMWxIT=w163-h92-k-no,Restaurangkedja med friterad kyckling. Välkänd restaurang som erbjuder hinkar med friterad kyckling samt kycklingvingar och tillbehör.,,
9,10,Butcher's Market,ChIJi0nnHnDzT0YRwvhR-xBU36g,0x464ff3701ee7498b:0xa8df5410fb51f8c2,12168537150091032770,https://serpapi.com/search.json?data_id=0x464ff3701ee7498b%3A0xa8df5410fb51f8c2&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3701ee7498b%3A0xa8df5410fb51f8c2&engine=google_maps_photos&hl=sv,"{'latitude': 57.7013584, 'longitude': 11.9726485}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3701ee7498b%3A0xa8df5410fb51f8c2%218m2%213d57.7013584%214d11.9726485&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,4.3,916.0,$$,Hamburgerrestaurang,"Storgatan 47, 411 38 Göteborg, Sverige",Öppet ⋅ Stänger 22:30,Öppet ⋅ Stänger 22:30,"{'torsdag': '17–22:30', 'fredag': '17–23', 'lördag': '12–23', 'söndag': '12–22:30', 'måndag': '17–22:30', 'tisdag': '17–22:30', 'onsdag': '17–22:30'}",+46 31 727 92 00,http://www.butchersmarket.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipMdPNsNJraTkDkxwvU1U8BNMYw4Ji6z3-M43Kp-=w138-h92-k-no,,,
10,11,Indisk Mat i Göteborg AB,ChIJRe2p9HDzT0YRdahKzWOxzbM,0x464ff370f4a9ed45:0xb3cdb163cd4aa875,12956206745218885749,https://serpapi.com/search.json?data_id=0x464ff370f4a9ed45%3A0xb3cdb163cd4aa875&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff370f4a9ed45%3A0xb3cdb163cd4aa875&engine=google_maps_photos&hl=sv,"{'latitude': 57.7007778, 'longitude': 11.976784199999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff370f4a9ed45%3A0xb3cdb163cd4aa875%218m2%213d57.7007778%214d11.976784199999999&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,3.8,4.0,,Indisk restaurang,"Södra Vägen 19, 411 35 Göteborg, Sverige",Stänger snart ⋅ 22 ⋅ Öppnar kl. 11 på fre,Stänger snart ⋅ 22 ⋅ Öppnar kl. 11 på fre,"{'torsdag': '11–22', 'fredag': '11–22', 'lördag': '13–21', 'söndag': '13–21', 'måndag': '11–22', 'tisdag': '11–22', 'onsdag': '11–22'}",,,"{'servering': True, 'avhämtning': True}",https://lh5.googleusercontent.com/p/AF1QipPVg0SKPLSARkRMM5c7gfx7WgbJjgwaoJ_Tp1cQ=w80-h106-k-no,,True,
11,12,Kebaberia - Kebab Göteborg,ChIJhbcENSPzT0YRBEbDREXdtxw,0x464ff3233504b785:0x1cb7dd4544c34604,2069365843376162308,https://serpapi.com/search.json?data_id=0x464ff3233504b785%3A0x1cb7dd4544c34604&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3233504b785%3A0x1cb7dd4544c34604&engine=google_maps_photos&hl=sv,"{'latitude': 57.700714299999994, 'longitude': 11.975189199999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3233504b785%3A0x1cb7dd4544c34604%218m2%213d57.700714299999994%214d11.975189199999999&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,3.7,848.0,,Snabbmat,"Vasagatan 43A, 411 37 Göteborg, Sverige",Öppet ⋅ Stänger 04,Öppet ⋅ Stänger 04,"{'torsdag': '11–04', 'fredag': '11–06', 'lördag': '12–06', 'söndag': '12–21', 'måndag': '11–04', 'tisdag': '11–04', 'onsdag': '11–04'}",,https://kebaberia.se/,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipMnm-DV41Xb-zKGKoiUR5h6MLIu_JGisroiPUaV=w80-h100-k-no,,,
12,13,Yozakura - Sushi restaurang Göteborg,ChIJad4LybjzT0YRLOajNUIiKWE,0x464ff3b8c90bde69:0x6129224235a3e62c,7001164763487266348,https://serpapi.com/search.json?data_id=0x464ff3b8c90bde69%3A0x6129224235a3e62c&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff3b8c90bde69%3A0x6129224235a3e62c&engine=google_maps_photos&hl=sv,"{'latitude': 57.700528399999996, 'longitude': 11.9771285}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff3b8c90bde69%3A0x6129224235a3e62c%218m2%213d57.700528399999996%214d11.9771285&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,4.2,31.0,,Restaurang,"Kristinelundsgatan 18, 411 35 Göteborg, Sverige",Stängt ⋅ Öppnar fre kl. 11,Stängt ⋅ Öppnar fre kl. 11,"{'torsdag': '11–19', 'fredag': '11–19', 'lördag': '12–16', 'söndag': 'Stängt', 'måndag': '11–19', 'tisdag': '11–19', 'onsdag': '11–19'}",+46 31 778 18 23,https://www.ubereats.com/se/gothenburg/food-delivery/yozakura/SG5thWCPQj-d_MbjRzyzXg?utm_source=google&utm_medium=organic&utm_campaign=place-action-link,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipO6x2T8VLzHxoEUVT2FYZQ5J0mmN2pvg8K4Gx03=w122-h92-k-no,,True,
13,14,BrewDog Bar Göteborg,ChIJr4FZZWjzT0YRutLSZSTlmKA,0x464ff368655981af:0xa098e52465d2d2ba,11572251187018388154,https://serpapi.com/search.json?data_id=0x464ff368655981af%3A0xa098e52465d2d2ba&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff368655981af%3A0xa098e52465d2d2ba&engine=google_maps_photos&hl=sv,"{'latitude': 57.7032703, 'longitude': 11.958894599999999}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff368655981af%3A0xa098e52465d2d2ba%218m2%213d57.7032703%214d11.958894599999999&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,4.3,1262.0,$$,Bar,"Kungsgatan 10B, 411 19 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '15–23', 'fredag': '14–00', 'lördag': '12–00', 'söndag': '12–22', 'måndag': '15–22', 'tisdag': '15–22', 'onsdag': '15–23'}",+46 31 711 77 77,https://www.brewdog.com/uk/bars/global/goteborg/?utm_source=gmb&utm_medium=organic&utm_content=listing&utm_campaign=brewdog-bar-goteborg,"{'servering': True, 'avhämtning': True, 'hemkörning': True}",https://lh5.googleusercontent.com/p/AF1QipMUfVwwx3JEWrp9s0idwsN5QWNwfDp9BZdhy_s=w138-h92-k-no,Bar med hantverksöl från Skottland. Enkel barkedja som är specialiserad på hantverksöl från skotska bryggerier och har regelbundna gästöler.,,
14,15,MAX Burgers,ChIJz-tL1p3zT0YR8W0ym0F4z1I,0x464ff39dd64bebcf:0x52cf78419b326df1,5967120254461177329,https://serpapi.com/search.json?data_id=0x464ff39dd64bebcf%3A0x52cf78419b326df1&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff39dd64bebcf%3A0x52cf78419b326df1&engine=google_maps_photos&hl=sv,"{'latitude': 57.693636999999995, 'longitude': 11.995092}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff39dd64bebcf%3A0x52cf78419b326df1%218m2%213d57.693636999999995%214d11.995092&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,3.5,920.0,$$,Restaurang,"Getebergsled, 412 63 Göteborg, Sverige",Stänger snart ⋅ 22 ⋅ Öppnar kl. 12 på fre,Stänger snart ⋅ 22 ⋅ Öppnar kl. 12 på fre,"{'torsdag': '12–22', 'fredag': '12–22', 'lördag': '12–22', 'söndag': '12–22', 'måndag': '12–22', 'tisdag': '12–22', 'onsdag': '12–22'}",+46 31 40 01 00,http://www.max.se/sv/Hitta-Max/Restauranger/goteborg-liseberg-balder?utm_source=Google&utm_medium=local&utm_campaign=yext&utm_content=12953,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipPkaDPZ2EKNWdxG4cEoGaSFkJoq7lAJ8mPU0_0Z=w80-h106-k-no,,,
15,16,"Metropolitan (Le Pain Français, Centralstation Göteborg)",ChIJW2DXeWTzT0YRYtYx24JeyuE,0x464ff36479d7605b:0xe1ca5e82db31d662,16269920519945573986,https://serpapi.com/search.json?data_id=0x464ff36479d7605b%3A0xe1ca5e82db31d662&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff36479d7605b%3A0xe1ca5e82db31d662&engine=google_maps_photos&hl=sv,"{'latitude': 57.7089558, 'longitude': 11.9738218}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff36479d7605b%3A0xe1ca5e82db31d662%218m2%213d57.7089558%214d11.9738218&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,3.6,473.0,$$,Brasserie,"Drottningtorget 5, 411 03 Göteborg, Sverige",Öppet ⋅ Stänger 01,Öppet ⋅ Stänger 01,"{'torsdag': '05–01', 'fredag': '05–03', 'lördag': '06–03', 'söndag': '08–01', 'måndag': '05–01', 'tisdag': '05–01', 'onsdag': '05–01'}",+46 31 12 44 45,https://lepainfrancais.se/,"{'servering': True, 'hämtning_utanför': True, 'kontaktfri_leverans': True}",https://lh5.googleusercontent.com/p/AF1QipMfieWtIOGjoNt9pLLdkNh_nsbYS279kt7sN1NY=w163-h92-k-no,,,
16,17,J.A. Pripps,ChIJLxoVhQzzT0YRC7c0h4_v16c,0x464ff30c85151a2f:0xa7d7ef8f8734b70b,12094398724054497035,https://serpapi.com/search.json?data_id=0x464ff30c85151a2f%3A0xa7d7ef8f8734b70b&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff30c85151a2f%3A0xa7d7ef8f8734b70b&engine=google_maps_photos&hl=sv,"{'latitude': 57.6888575, 'longitude': 11.9745893}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff30c85151a2f%3A0xa7d7ef8f8734b70b%218m2%213d57.6888575%214d11.9745893&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,4.3,314.0,$,Bar,"Sven Hultins gata 4, 412 58 Göteborg, Sverige",Stänger snart ⋅ 22 ⋅ Öppnar kl. 11 på fre,Stänger snart ⋅ 22 ⋅ Öppnar kl. 11 på fre,"{'torsdag': '11–22', 'fredag': '11–23', 'lördag': '15–22', 'söndag': 'Stängt', 'måndag': '11–22', 'tisdag': '11–22', 'onsdag': '11–22'}",+46 31 772 39 50,http://www.chalmerskonferens.se/restauranger/johanneberg/j-a-pripps-pub-cafe/,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipMcGpTfDQI5y1-Oa6jC9vFxEsrkzNj1ipw9b6ZD=w163-h92-k-no,,,
17,18,MAX Burgers,ChIJJdwRH5zzT0YRMkZhUXDVU50,0x464ff39c1f11dc25:0x9d53d57051614632,11336639365400053298,https://serpapi.com/search.json?data_id=0x464ff39c1f11dc25%3A0x9d53d57051614632&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff39c1f11dc25%3A0x9d53d57051614632&engine=google_maps_photos&hl=sv,"{'latitude': 57.695150999999996, 'longitude': 11.994064}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff39c1f11dc25%3A0x9d53d57051614632%218m2%213d57.695150999999996%214d11.994064&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,3.4,842.0,$$,Restaurang,"Örgrytevägen 5, 412 51 Göteborg, Sverige",Stänger snart ⋅ 22 ⋅ Öppnar kl. 12 på fre,Stänger snart ⋅ 22 ⋅ Öppnar kl. 12 på fre,"{'torsdag': '12–22', 'fredag': '12–22', 'lördag': '12–22', 'söndag': '12–22', 'måndag': '12–22', 'tisdag': '12–22', 'onsdag': '12–22'}",+46 31 40 01 00,http://www.max.se/sv/Hitta-Max/Restauranger/goteborg-liseberg-storgatan?utm_source=Google&utm_medium=local&utm_campaign=yext&utm_content=12954,"{'servering': True, 'avhämtning': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipNjPfbRe-U3BNKA-KZQkQ8AwBSKlN7ET5OOEKiF=w122-h92-k-no,,,
18,19,The Bishops Arms - Järntorget,ChIJTxErBkLzT0YRaBjgXzO9-UQ,0x464ff342062b114f:0x44f9bd335fe01868,4970211692129556584,https://serpapi.com/search.json?data_id=0x464ff342062b114f%3A0x44f9bd335fe01868&engine=google_maps_reviews&hl=sv,https://serpapi.com/search.json?data_id=0x464ff342062b114f%3A0x44f9bd335fe01868&engine=google_maps_photos&hl=sv,"{'latitude': 57.6994757, 'longitude': 11.9528498}",https://serpapi.com/search.json?data=%214m5%213m4%211s0x464ff342062b114f%3A0x44f9bd335fe01868%218m2%213d57.6994757%214d11.9528498&engine=google_maps&google_domain=google.se&hl=sv&start=80&type=place,3.9,1178.0,$$,Gastropub,"Järntorget 6, 413 04 Göteborg, Sverige",Öppet ⋅ Stänger 23,Öppet ⋅ Stänger 23,"{'torsdag': '16–23', 'fredag': '12–01', 'lördag': '12–01', 'söndag': '14–22', 'måndag': '16–22', 'tisdag': '16–22', 'onsdag': '16–23'}",+46 31 24 00 50,http://www.bishopsarms.com/Goteborg___Jarntorget,"{'servering': True, 'hemkörning': False}",https://lh5.googleusercontent.com/p/AF1QipMK0lzFLgKWF_vSFPU090raF2UkRuAGXmmK827g=w122-h92-k-no,,,
